"Col1","user","description","result","apply_dt","close_dt","update_ts"
"","ms","中国，女，来新7年, poly + 公立大学，毕业后工作拿EP四个月后申请，等待大约10个月。11月12号刷到4条线，12月1号刷到cpf，12月3号系统显示批准","通过","2022-02-06","2022-12-01","2022-12-04 10:15"
"","祝大家早日拿到pr8","中国籍男生来新6年，本地poly毕业，工作三年后申请，8月2日提交申请，11月13日刷到四条线，12月1日收到大信封approved。","通过","2022-08-02","2022-12-01","2022-12-01 21:26"
"","alexander06","马来西亚男，23岁。degree。来新一个月半申请（21/04/2022 申请）。更新：23/11/2022 - 四条线和无法重新申请。 更新： 28/11/2021 刷到cpf。 30/11/2022 ica显示approved。还愿","通过","2022-04-21","2022-11-30","2022-11-30 18:54"
"","加油","国内本，nus硕，第一次申请，工作4年，7k    

2021-10 申请
2022-04 要求补交父母资料
2022-07 主动更新工资变化
2022-10 四条线，一周之后approved
感谢这个网站","通过","2021-10-08","2022-11-24","2022-11-28 00:17"
"","好运连连","希望关关难过关关过。笑口常开好运自然来。男33,单身。3500月薪。第一次申请。在新加坡工作八年。都在同一间公司。学历一般般。经验一般般。除了帅没特别的强项。希望能等到好消息。感恩","等待","2022-11-24","null","2022-11-26 03:45"
"","wyr817","双EP 女方主申 来新2年 男方 来新5年 英硕+985 家庭收入1.7w+ 21年10月申请 3月被拒 5月换工作 7月上诉 11月approved","通过","2021-10-07","2022-11-25","2022-11-25 17:28"
"","Niu","中国籍，NTU本，来坡第六年，EP，工资6k+,工作三个月申请，已婚，爱人新加坡公民","等待","2022-07-31","null","2022-11-25 02:18"
"","八岁","男，中国护照。新加坡本地小学初中高中大学一直拿学生签证。 本科CS毕业后工作一年拿EP申请PR，只提交了大学本科文凭。工作科研领域，年薪$60k。从申请到通过花了8个月。","通过","2021-11-30","2022-08-18","2022-11-22 11:01"
"","Sam","两人申请 年龄30出头/30 
均为国内985+英top硕 双ep 互联网行业 
来新加坡四年/两年
补充父母资料后通过 回馈论坛","通过","2021-05-31","2022-11-08","2022-11-21 19:40"
"","sixseven","马，30岁，设计业，第二次申请，希望能通过","等待","2022-03-22","null","2022-11-21 10:13"
"","biguobiguo","2021年来坡, 1EP+3DP, 年收入SGD $1m+ , base SGD $30k+, 国内互联网transfer来坡,国内普通本科毕业","等待","2022-11-17","null","2022-11-19 10:30"
"","等啊等","26岁来新七年读的本地建筑专科，杯具两次薪水2.8k建筑行业，今年转行工资4k，再次申请看看。NUS parttime在读","杯具","2022-05-01","null","2022-11-18 10:20"
"","希望大家好运","中国985本，NUS master + PhD, 来新6年左右用3个月的工资单和EP申请，当时工资不到5k，中间有涨薪一次提交了工资单，也发邮件询问了一次得到了模板回复。","通过","2021-07-13","2022-06-15","2022-11-16 09:46"
"","试试","2021-12-25 申请 || 来新加坡近 10 年，26 岁，单身，本地理工学院和大学本科毕业，IT 行业，现持 EP || 2022-11-01 刷到四条杠。","等待","2021-12-25","null","2022-11-13 01:33"
"","PR 快来～","申请时来新3年，26岁女生，单身，海外名校硕，IT行业，月薪base 8k+,希望接好运，申请顺利！","等待","2022-10-04","null","2022-11-13 01:19"
"","wessy","馬來西亞女，來新4年均持EP申請時27嵗單身， 薪水3.3k，馬來西亞政府大學畢業，打算上訴（剛完婚先生大馬人WP+升職加薪+剛還完稅）","杯具","2021-11-17","2022-09-21","2022-11-12 16:19"
"","PR必过111","今年8月6日申请，本地公立大学本科，EP holder，工作后六个月申请","等待","2022-08-06","null","2022-11-12 14:50"
"","PR过过过","985本，NUS master, 来新8年多。女生，31岁，已婚，薪水8k。带印度籍老公一起申请。老公NTU Master, 来新8年， 34岁，薪水12k。","等待","2022-08-09","null","2022-11-07 17:14"
"","CUCU","中国籍， 30，女，EP，NTU PhD 毕业，来坡3年半，NTU RF，工资5k+，8月的时候通过，9月拿到卡。回报一下论坛~","通过","2022-01-05","2022-08-05","2022-11-07 14:41"
"","404","EP, IT行业，薪水6700+， 来新3年，单身。","等待","2022-05-08","null","2022-11-05 16:25"
"","kzkz1111","ep 3年+, 单身女，国内985本，30岁, 13k，10个月悲剧","杯具","2021-10-08","2022-08-08","2022-11-04 21:25"
"","Qqqqq","来新5年：一年master四年工作。同一家公司。9月底补交要求的材料，十月初补交升职加薪资料。月薪6k+。SP。单身31岁女。第二次申请。","通过","2022-02-06","2022-10-30","2022-11-01 08:38"
"","XXL","33,男，IT，EP, 国内本硕，19 年9月来新，20年11月递交申请，21年9月被要求补交父母简历，22年3月向ICA提交了升职加薪的材料，22年8月被要求补交学历公证文件 （申请时用的学信网的英文翻译）。22年9月底获批，可能申请太早，足足pending了2年","通过","2020-11-27","2022-10-01","2022-10-31 22:39"
"","必过","夫妻ROM半个月后一起申请，两人合计薪水8k+（建筑行业，双SP），均为国内985，一位NUS master毕业，一位NTU master在读， 多次单人申请失败，均为2014年来新，2022年家庭收入合计9K+，给建筑行业的各位一些动力。
时间更新：
Nov 2021 申请~～
21 Oct 2022 刷到四条线，不能重新申请～~
29 Oct 2022 刷到CPF Step 2～～
31 Oct 2022 ICA 刷到Approved","通过","2021-11-15","2022-10-31","2022-10-31 08:36"
"","ccttww","中国籍 32岁 EP 1年9个月 金融业自己开公司 薪资10K+  QS前100大学master 
配偶 EP IT 前端 上市公司  薪资9k+    QS前10大学 
无补料","通过","2020-11-02","2021-06-10","2022-10-29 12:01"
"","ImSK","2009年来新，PSLE, O level, A Level 政府大学  工作半年后申请 工资3.5  等待中 祝好运","等待","2022-06-06","null","2022-10-28 21:37"
"","YC","马来西亚女
27
spass
会计
2700
diploma

9/10 不能再上传资料
27/10 刷到cpf","等待","2021-11-05","null","2022-10-27 12:40"
"","CC","IT EP 5k 2yrs","杯具","2022-02-20","2022-06-30","2022-10-26 09:17"
"","OOP","2019-11来新，单身，985本，海外名校硕，IT行业，月薪过万。10月6号四条杠，reapply的link消失，10月10号reapply的按钮出现，点进去无法reapply，10月18号刷到cpf，10月20号显示在17号approved。","通过","2022-03-10","2022-10-17","2022-10-24 21:33"
"","SoFi祝大家好运","中国籍、37、男、单身、经理、2008年底来新工作、薪水中等、第5次申请、海外私立非名牌本科、新加坡注会证。终于拿到PR，真是不易。祝大家好运！","通过","2021-12-18","2022-10-10","2022-10-24 18:28"
"","活着真难","8000新币，EP拿了7年，中国人，申请四次，均失败，这次四个月就据了，早上登陆发现四道杠，并且可以重新申请，37岁，无希望了","杯具","2022-06-21","2022-10-22","2022-10-22 13:55"
"","xj_jx","2019年12月9日来的新加坡，2021年5月11日提交材料，第一次申请，2022年8月23日早上upload的按钮消失，然后重新申请PR，显示pending application，2022年9月6号刷出CPF的step 5","通过","2021-05-11","null","2022-10-19 00:26"
"","cute_dumpling","中国人，2020年圣诞来坡，家人来坡1年。
2022年3月中申请，20221007 四条线无法申请，12天后刷到cpf，互联网码农。祝大家一起过传好运...","通过","2022-03-15","2022-10-18","2022-10-18 23:00"
"","平庸普信男","马来西亚男，26岁，单身，ACCA Member, 拉曼大学，新加坡工作两年，审计员，月薪差不多一万。","等待","2022-05-08","null","2022-10-18 10:38"
"","通过了","26, mls, SP, IT公司, Malaysia Diploma, 来新5年同个公司","通过","2022-02-11","2022-10-09","2022-10-12 13:20"
"","ggggluck","中国女26，SMU master 来新3年多，工作一年半 gross 5k","等待","2022-09-27","null","2022-10-11 16:53"
"","w","国内985 NUS Master建筑设计  来新7年  薪水5k","通过","2022-02-17","2022-10-03","2022-10-10 20:34"
"","BB","来新11年,政府中学+私立大专+NUS本科在读，月薪3k+，建筑行业。
2020年首次申请杯具，第二次希望好运~

9月23日四道杠，10月4日二次杯具
再次证实来的年限长只在文凭和薪水优秀的前提下发挥作用","杯具","2022-01-17","2022-10-04","2022-10-10 16:36"
"","otnweo","来新一年半，工程咨询业工作六个月申请，NUS master，国内985本科。EP $3.7k.
4个月整秒拒","杯具","2022-03-21","2022-07-22","2022-10-09 11:33"
"","doreen","嫁给PR。生一个女儿。拿7年家属 
现在离婚拿SP 
在新加坡10年","等待","2022-05-31","null","2022-10-08 22:52"
"","谁的蛋糕","Pri-Sec-ITE-Poly with tuition grant studying in sg since kindergarten and I’m so happy to get during my 21th birthday :)","通过","2022-09-24","2023-01-27","2022-10-08 16:37"
"","xyx","2021年8月来新，EP+3DP，男孩10岁，女孩5岁，两孩子都就读国际学校，月base 18K+, 年收入500 - 700K，IT互联网，国内985 本硕","等待","2022-10-06","null","2022-10-06 16:33"
"","zky888","新加坡私立毕业，来新11年，月薪3k+，建筑行业，Spass申请，被拒四次了，这次希望有好运降临","等待","2022-07-24","null","2022-10-05 10:53"
"","xxyy","中国女，NUS master，单身申请，EP转PR，来新加坡5年，marketing相关工作，条件不太好，第二次申请才过，祝大家都过","通过","2022-02-06","2022-09-30","2022-10-05 08:32"
"","Kelly","Manager Ep 7years","通过","2021-11-23","2022-10-02","2022-10-03 17:06"
"","yz","来新18年，结束12年申请之路，历经8个月，26岁，女，spass，薪水3K+，建筑行业，大学和diploma是私校，其余政府学校，祝大家早日通过。","通过","2022-01-20","2022-10-03","2022-10-03 08:43"
"","Fort","国内本科top 3学校，国外研究生QS top 30学校，工资20k+/month, annual 300k，单身，EP。
3月补充家人CV，家庭有army背景。
补充完资料等了6个月才变四条线，5天后刷出CPF ref no。
来新5年，第一次申请。
祝大家好运！","通过","2021-07-07","2022-09-26","2022-09-30 10:01"
"","XTY","33岁，男EP+女SP来新四年,男IT行业，全家base 15K+, 男娃一个，求好运","等待","2022-01-18","null","2022-09-27 15:00"
"","Ssss","在新加坡8年多…
21年9月中公司有quota帮我申请到S Pass
21年9月29 submit PR application
22年9月9刷出4条线 (显示pending)
22年9月18刷到CPF MediShield Life step 5 (pending)
22年9月19 刷到PR approved on 16 Sep
9月20收到信件… （用了11个月18天）
传好运！","通过","2021-09-29","2022-09-19","2022-09-23 07:46"
"","BIDE","EP+SP夫妻申请，来新工作5年+，主申IT行业，工资7K+，9月3日收到ICA要求补交父母工作经历，希望可以得到好的结果。求好运！好运！好运来！","等待","2021-10-25","null","2022-09-22 10:32"
"","猫","21年5月10申请提交  11月12要求补家庭成员信息 22年5月10被拒了， 想不通 要了父母资料后 拒了 why，9月16日 刚申诉 等待中","等待","2021-05-10","2022-05-10","2022-09-20 01:53"
"","小马黄","211本, NTU硕士，2014年11月来新，教育行业。pending快一年了，求好运！希望收到最好的生日礼物是pr下来！
9月6日，pending正好11个月，页面终于变成了4条线，然后不可以重新申请。但是到今天仍然没有新的变化，还是显示pending，继续耐心等待。2022-09-19 终于Approved了！所有的等待都不会被辜负！感恩！来还愿了！","通过","2021-10-06","2022-09-19","2022-09-19 13:37"
"","jjj","EP+2DP，夫妻澳洲本硕学历。男主申，程序员澳洲美国9年工作经验，来新6个月，基本工资18K+。9月7日上传按钮消失。","杯具","2022-05-06","2022-09-18","2022-09-18 19:04"
"","虎年心想事成","本科硕 Spass, 80后, 服务业. 2018-03 来新▸▸▸
2019-10 第一次申请 basic 4k 5个月后被拒▸▸▸
2021-5-4 第二次申请 basic 4.2k▸▸▸
2022-3 停车场吸菸被抓罚钱 主动告知ICA▸▸▸
2022-4 主动向ICA 更新, 薪水调涨外加 2个月花红▸▸▸
2022-7 主动向ICA提供 税单及捐款证明▸▸▸
2022-9-5 刷到四条槓, pending application▸▸▸
2022-9-15 在MediShield Life里查到了ICA Reference Number, 刷到step 5▸▸▸
2022-9-16 显示approved!!!! 耗時16+月 ✷✷✷✷
祝大家好运 心想事成♥♥♥♥","通过","2021-05-04","2022-09-16","2022-09-16 11:59"
"","honorofgod","本科国内，在坡读的英国master，7K+，男，  单身，来新5年. 9月初上传按钮消失，9月14刷出CPF，9 月15 ICA通过。 等了一年四个多月。 祝各位好运！","通过","2021-05-09","2022-09-15","2022-09-15 08:17"
"","Eric","感觉大家分享“通过”和“杯具”的经验比较有价值。如果分享的是“等待”，读者并不知道这个条件是否能通过，所以好像没意义哈。","等待","2022-08-06","2022-09-13","2022-09-13 11:23"
"","GB","NTU硕，互联网6k+，在坡4年，未婚。","等待","2021-10-11","null","2022-09-08 18:22"
"","forestLi","中国QStop150本硕，来新一年半，sde，base 7k，刚申请","等待","2022-09-07","null","2022-09-07 12:33"
"","dalas","第一次EP+DP夫妻双人申请杯具，第二次小孩出生和升职后一起申请，家庭月薪22k，求过","等待","2022-09-06","null","2022-09-06 22:36"
"","TJLT","夫妻共同申请，本人EP：国外博士，37, 来新3+ 研究所工作 工资 6.5k, gross 8.6k. 老婆EP：国外硕士 31 工资6.5k 首次申请， 等了8个月，一次通过，没有补交任何材料。","通过","2021-10-18","2022-06-29","2022-09-03 18:48"
"","hoo","EP, married,分开申请，国大博士毕业，申请时工作一年。一共花了10月左右，没有补交过材料。第一次申请就过了。","通过","2021-09-28","2022-08-12","2022-09-01 16:43"
"","NINI","女，已婚，S Pass，单方申请，人事部助理，Degree，2014年到2022年是WP，同年4月转S准证","等待","2022-08-23","null","2022-09-01 15:14"
"","勤劳打工人","25岁 女 平面设计师，来新4年没换公司，拿sp半年申请，希望明年有好消息","等待","2022-07-10","null","2022-08-30 15:12"
"","lll","来新三年多，it healthcare，女。等待","等待","2022-04-21","null","2022-08-29 09:56"
"","hwyjls","夫妻二人共同申请，来新3年多。2022-01-29提交申请；期间没有要求提供补充材料；2022-08-01按钮消失不能重新提交申请；2022-08-24早 成功刷出CPF；2022-08-26早 刷到ICA申请状态变成approved，中午查看信箱已经收到厚厚的信封，批准时间2022-08-23。","通过","2022-01-29","2022-08-23","2022-08-26 14:25"
"","EDX","985本，NUS硕，来新7年多，申请时工资5.5K，后涨工资到5.8K，主动提交涨薪资料，2022/8/26查到通过，回馈社区","通过","2021-11-07","2022-08-26","2022-08-26 13:00"
"","OdinLin","EP，SG工作6年plus，全家4人申請，16/08 上傳按鈕消失，24/08 可刷到CPF，26/08 ICA 顯示Approved，核准日23/08。","通过","2021-05-21","2022-08-26","2022-08-26 08:01"
"","jason_gallert","985本，NUS硕，base 6.4k，互联网技术岗，单身，通过时来新4年。","通过","2021-10-29","2022-08-25","2022-08-26 07:10"
"","Edaj42","回馈论坛 中国人 女 30前 陆本欧硕 申请时在新工作三年 二申 普通收入 it行业 1月5日提交材料 4月底主动更新了薪水 8月3日上传按钮消失 8月19日刷出cpf 8月22日显示通过","通过","2022-01-05","2022-08-19","2022-08-22 09:09"
"","Lyco求通过","18年8月来新，211 本科， SMU 硕士，月入5.5k。IT Consultant 行业。单身。

中途工资提升5月主动补交材料，7月刷出四条线，8月初通过。","通过","2021-10-02","2022-08-02","2022-08-21 10:36"
"","lin","PSLE, O LVL, POLY 毕业 S Pass 航空工程师3个月后申请","等待","2022-08-04","null","2022-08-16 12:49"
"","hz","24岁女，持有sp7个月了，采购员，国内本科211学历，男朋友新加坡人，这次想试试，杯具的话下次带老公一起申请了。","等待","2022-08-01","null","2022-08-12 14:08"
"","sean","码农，EP，全家申请","通过","2021-08-10","2022-07-20","2022-08-11 20:34"
"","my","25岁女，EP, 3k+, 等了7个月+","等待","2022-01-29","null","2022-08-11 17:21"
"","h2y","回馈社区。中国女生33单身，国内二本NTU硕，top 500 EP, 月入9K+，来新7年，21年7月第一次申，22年1月加薪更新，6月叫补工资单和本科证书，7月13发现4条杠，7月15刷到CPF，7月20发现 approved。","通过","2021-07-10","2022-07-19","2022-08-08 11:25"
"","MZ","中国籍夫妻，男35岁，工资7K，新西兰博士, EP。女33岁，工资2.5K, 新西兰硕士，DP，没子女。夫妻共同申请，男方主申请，19年5月初来新, 待满半年申请但被拒。21年11月11号申请，22年7月20号上传按钮消失，无法再次提交申请，CPF8月5号早上刷出来，8月7号移民局网站显示通过，终于落听。另：期间没有收到移民局关于补交材料的要求","通过","2021-11-11","2022-08-07","2022-08-08 09:09"
"","祝大家申请顺利","夫妻共同申请，双EP，NUS和NTU硕士，男主申，两人在新均6年多。","通过","2021-08-01","2022-04-27","2022-08-05 12:27"
"","PleaSE","SP 月薪2k Degree holder","等待","2022-06-23","null","2022-07-28 15:06"
"","crazyfox","2022 2月17申请，7月14日四道杠，刷CPF中，全家申请带一个小孩，家庭年入超300k。7月27更新，已查到CPF","通过","2022-02-17","2022-07-18","2022-07-27 07:04"
"","xomain","数据中心运维一年半，高中学历，薪水不到一万，没有本地学历，英语不好，没有补充资料，11个月通过。","通过","2021-08-19","2022-07-21","2022-07-26 18:47"
"","Huat","马来西亚华人夫妻+2小孩一同申请，2EP+2DP，申请时刚来新6个月，还没交税。夫妻底薪14k。８个月后（５月）自动补交最新薪水单和小孩上MOE P1资料。19-Jul-22, 偶然发现传说的submit button消失，不能重新申请，刷不出CPF。22-Jul刷到CPF step 5。25-Jul，查ICA看到approved on 21-Jul。IPA邮件还没收到。总共历时接近１０个月，让大家做参考。","通过","2021-09-30","2022-07-21","2022-07-25 09:25"
"","xxss","985本，ntu硕，工作三年，申请时工资5k，后来涨到6k。这是第三次申请","通过","2021-09-16","2022-07-14","2022-07-23 14:28"
"","Zzzzz","国内985本，NUS硕，EP，base 4k不到，工作半年后申请","等待","2022-04-13","null","2022-07-22 17:23"
"","LYQ","S pass，来新4年，薪水2.8k，马来西亚degree。7/7/2022刷到button消失，无法重新申请。等待结果中。17/7/22刷到cpf step 5了！","通过","2021-07-29","2022-07-15","2022-07-19 14:26"
"","赤道普信男","中国985本，NUS或NTU硕，单人单身男申请。通过时27岁，EP, base 7k+，工作两年。感谢这个平台！","通过","2021-08-31","2022-06-30","2022-07-17 00:56"
"","123123","来新两年，配偶pr，许愿","等待","2022-02-16","null","2022-07-13 20:40"
"","Jack","中国男28周岁，单身个人申请，独生子女，国内普通大专，IT，SPass，申请时月薪5k加Bonus ，后加薪到5.5K,在新工作3年半第一次申请，条件较差，感觉希望不大，希望有奇迹发生

历时9个月
2022-6-22
ICA网站状态更新为approved 
感恩","通过","2021-08-06","2022-06-24","2022-07-12 17:40"
"","吱吱吱","20220526申请按钮消失
配偶pr 结婚后立刻申请 pending了将近一年

20220707状态变成通过","通过","2022-07-01","2022-07-07","2022-07-12 15:03"
"","找呀找呀找朋友","欧美硕士，来新4年，制造业，未婚，一次通过","通过","2021-03-14","2022-07-08","2022-07-09 21:18"
"","D","EP, 8Y+, 100K+ p.a., banking, supplementary information requested in April, re-submission in May.. Approved early July.","通过","2021-12-25","2022-07-01","2022-07-08 00:22"
"","好運來～","一家申请
主申请：香港人EP 薪水4K 留新第5年
大马老公WP 薪水3K+留新10年+
3歲女兒 
去年9月尾申請 
6月底submit button 消失 
7月7 approved","通过","2021-09-20","2022-07-07","2022-07-07 00:13"
"","zzznnn","台灣夫妻 男EP + 老婆DP / 28 歲 / IT / 來新3年 / 年約130K。一次過。最近身邊多人通過，祝大家好運","通过","2021-09-09","2022-05-25","2022-07-01 21:25"
"","羊咩咩","中国籍女28单身，NTU master, 工作4年，薪资6k","等待","2022-06-29","null","2022-07-01 11:45"
"","牛牛","设计师-28岁 老婆新加坡人 有个女儿","等待","2021-06-23","null","2022-06-29 20:10"
"","apqrp","中国女，29岁，国内本科，来新工作7年，建筑行业，薪水3200，SP嫁给公民，结婚后自己申请的。等待九个月，6月24号查询发现补充资料按钮关闭，变成四道杠，未刷出cpf，不能提交新申请。第一次申请，希望有好运。6月25号cpf网站可以刷出ICA Ref No.，6月27号ICA网站显示已批准，感恩。祝各位也早日获批！","通过","2021-09-07","2022-06-24","2022-06-27 09:02"
"","dmnz","32岁夫妻共同申请PR, 男来新一年半，主申请人。女来新半年。5月29日四道杠，6月7日刷出cpf","通过","2022-01-27","2022-06-17","2022-06-21 15:21"
"","Forest","26岁SP,先生SC sponsor申请, 国内985本base5.5k, 来新3年半, 结婚1年半, 年初先生换工作, 5/12 ICA发信要求先生近期payslips, 直到一个月后发final reminder我们才看到，6/11补交，6/16 approve - 先刷到CPF然后6/19 myICA status更新","通过","2021-07-02","2022-06-16","2022-06-19 18:25"
"","momo88","我带着两儿子申请，太太保留SPR身份。 非马来，非中国大陆籍华人。 19年12月成为SPR，21年1月满一年提交，等待15个月通过。上个月自行更新过一次最新的工资单以及税单。 本人43 岁，跟太太都是QS前100硕士学历，家庭两人薪资约350K/年，感恩，今年是SPR SC难得的通过率超高大年，身边大量朋友都快速拿到身份了。祝愿大家都有好运！","通过","2021-01-20","2022-06-14","2022-06-15 21:59"
"","shazi","女 6k","等待","2022-04-06","null","2022-06-13 22:58"
"","modudaopoxian","中国国内本科无本地学历，34岁，EP来新四年半第一次申请。欧洲小公司，传统制造业工程师底薪13K。之前在上海读书工作到30岁，一直在外企做，公司外派到新。带老婆一起申请无小孩，DP不能工作后老婆就没有工作了。2022年2月申请，三月底收到邮件补充家庭成员信息，六月五号按钮消失不能重新申请，11号早上刷到CPF，13号早上显示批准，批准时间是6月10号。感恩。","通过","2022-02-02","2022-06-10","2022-06-13 08:30"
"","12345","一次通过","通过","2017-11-08","2018-08-28","2022-06-12 23:10"
"","dio","中国男，单身，27岁，国内本科+本地master，Fintech/IT，申请时来新5年。19年申请曾被拒(EP, 3.7k)，两年后换工作收入7k重新申请，等待11个月后通过","通过","2021-07-20","2022-06-08","2022-06-11 21:00"
"","泡泡求好运","32岁，NTU博士毕业，来新7年，工作近3年，月薪7K+，夫妻均为EP共同申请。
5月31日上传按钮消失，6月7日通过，整整等待15个月。
Tips：pending的朋友不妨向ICA补充一下个人税单，亲测直接进入最后阶段。感恩！","通过","2021-03-05","2022-06-07","2022-06-11 19:12"
"","开心最重要","40，国内本科，八年，一家申请，sp，老婆wp，小孩dp读一年级，家庭基本收入 9K，11个月了，按钮消失，点重复申请显示有pending，8日后6月8号搜到CPF，感恩","通过","2021-07-03","2022-06-08","2022-06-09 10:16"
"","等等等","马来西亚，女，IT行业，EP，工资 5k, 学历degree, 来新一年半没换过工作………5月24号4条杠，6月9号早上刷出cpf；凌晨12点多刷不出的，早上8点就有啦","通过","2021-11-10","null","2022-06-09 09:19"
"","lyuh","台灣男，EP，台灣碩士學歷，個人申請，來新加坡 3 年，IT 大廠，基本年薪 100K 左右。
23/11/2021 申請，25/5/2022 上傳按鈕消失，無法重新申請。
求好運！4/6/2022 刷出 CPF。","通过","2021-11-23","2022-06-04","2022-06-04 09:28"
"","ipman","一家三口一起申请，2EP1DP，家庭月收入15k+，男英国硕士，女英国博士，男孩几个月。来新加坡3年。求好运。

16个月通过，等得有点久。","通过","2021-01-25","2022-06-03","2022-06-03 14:21"
"","沐沐","老公新加坡人，两个孩子，补习老师","等待","2021-11-26","null","2022-06-01 21:51"
"","恭喜发财一定好","来新2年时候申请，三十出头，ep带俩dp，IT行业，base 9k，第二次申请，求好运。等到花儿都谢了。每天看结果，完全没变化。难受，想哭。
-------------------------
5.31变成4条杠，不能重新申请，等10个工作日刷CPF，好顶支持有希望了","等待","2021-07-10","null","2022-06-01 11:08"
"","大冤种","国男，985本，NTU硕，IT，8k+ basic，记录一下申请日期我怕忘了。","等待","2022-04-23","null","2022-05-31 21:17"
"","Z369","夫妻男国大硕士国内本DP IT月薪8000，女国内大专家属 工作八年 希望通过。","等待","2022-02-26","null","2022-05-30 20:49"
"","AA","本地PhD,已婚，EP+SP，去年补交资料。求好运","等待","2021-03-01","null","2022-05-28 23:17"
"","Linda","中国女生，在新多年，不知道坡坡需要怎样的人才，申请几次都不给，几个月后再来申请吧。","杯具","2021-12-22","2022-05-28","2022-05-28 10:24"
"","ppp","中国, 男, 大陆本科, 28 岁, EP, IT 行业. 月薪 base 10k, 来新 3 年半, 第一次申请.","通过","2021-12-01","2022-05-20","2022-05-26 12:25"
"","萌新","IT, 16k, 美本, 去年9月落地, 来碰碰运气","等待","2022-05-25","null","2022-05-25 18:02"
"","J1111","马来西亚人 在新加坡私人学校读会计diploma第一次EP薪水$2.6k带着WP老公和女儿申请6个月杯具，第二次用第二间公司SP $2.7k自己一个人申请。 3月申请EP起薪水，当5月要更新ICA资料就被看到过了. 公司第一个员工申请pr.","通过","2021-12-08","2022-05-13","2022-05-24 16:06"
"","jujunjunjun","中国，夫妻申请.EP+DP 月13K 来10年，BCA Academy 毕业.","通过","2021-06-24","2022-04-10","2022-05-23 22:42"
"","无语","4个月整查ICA可以重新申请，第二次又悲剧了。中国，ep, 4k, 211本，NUS硕，现在在在SP读计算机，有点心灰意冷想要回国或者去其他国家了","杯具","2022-01-20","2022-05-20","2022-05-23 08:56"
"","HHH","四月一号补交邮件，但是四月中才看到邮箱，补了9-3月的工资单和银行账单；4.20工作人员回复邮件说正在perused by assessment; 5.2号发现变成了四条杠，并且重新申请显示有pending result。5.12通过。","通过","2021-10-14","2022-05-12","2022-05-17 23:40"
"","好运连连","中国夫妻男主申，建筑业SP + 制造业SP，家庭月入basic约11K，男国内本无本地学历，女国内211+NTU硕，来新均超过5年。感恩！祝大家好运！","通过","2021-07-20","2022-04-19","2022-05-17 17:48"
"","terence","本地PhD, 年龄30+， 2021年年底毕业，本地研究所博后，工作4个月申请。","等待","2022-05-12","null","2022-05-13 19:54"
"","HS","国内top 985本，欧洲材料硕士，大宗贸易，家庭base 15k+, 来新三年半+，全家第二次申请，11个月整，通过，感恩！","通过","2021-05-29","2022-05-06","2022-05-09 08:57"
"","马来西亚","spass 没有学历 chef 做了11年 薪水6k 第一次申请  感恩","通过","2022-01-17","2022-05-09","2022-05-09 05:48"
"","Zhe","24岁，EP，单身，IT行业，来新一年，basic月薪12K+，头部985本科。5月初上传按钮消失，新申请按钮消失。目前还在pending，已经做好被拒的准备。估计很快有结果。","等待","2021-12-31","null","2022-05-07 22:02"
"","MZ","配偶PR担保申请，8个月22天批准","通过","2021-07-07","2022-03-28","2022-05-05 16:22"
"","www","单身申请 女 SP 31岁 有Poly文凭 以及国内大专文凭 航运海事行业 薪水在3k+
以前前老板写过推荐信 不知道算不算加分项
所有工作都在物流领域内
中途还换过工作
在新加坡将近6年 第一次申请通过 很感恩","通过","2021-03-31","2022-04-22","2022-05-04 21:59"
"","大饼子","中国人，spass，poly毕业工作8个月申请，2.6k薪水，顺利通过","通过","2021-12-14","2022-05-02","2022-05-04 15:36"
"","小草","中国人，女，单身，30+。本地私立学校的degree，工作8年，spass，来新12年。上市集团工作，basic 4k，gross 5.5k。第四次申请，公司ceo和hr帮写了推荐信，pending了17个月后杯具了……2021年的11月结婚了，老公也是sp，结婚后立刻提交了结婚证书，目前申诉pending 5个月了又………","杯具","2020-01-27","2021-06-03","2022-04-30 02:14"
"","Bois","国内211本科，Nus 硕士，薪水5000+， 单身男。年龄32，来新工作10年。历时15个月终于批了。","通过","2021-01-12","2022-04-26","2022-04-26 16:21"
"","mdwct","spass 单身女 32 本地master 来新三年，读书一年半工作一年半，月薪低，第一次申请试试，希望有好运","等待","2022-04-14","null","2022-04-26 10:01"
"","加油","请问楼下，你的工资大概多少？","杯具","2022-04-23","2022-04-26","2022-04-25 15:12"
"","难受啊","本地master 来新5年 ep IT行业 悲剧","杯具","2021-12-01","2022-04-01","2022-04-25 14:10"
"","回馈社区","双ep，老公主申请，硕士学位，家庭基本工资17k","通过","2021-05-19","2022-02-19","2022-04-22 13:53"
"","草莓甜","马来西亚 27岁，SP， admin executive, 有degree. 来了新加坡3年半 期间没有换过工作。我是2021年11月申请的，4月份发现到传说中的submit button 不见了, 也不能再重新申请过 现在在等待刷到cpf. 希望成功申请到。","等待","2021-11-06","null","2022-04-21 15:40"
"","我是我","中国ep薪水3000多，来了蛮久了薪水没涨过，4月初偶然发现按钮消失不可重新申请，1周后刷出了cpf，回报论坛","通过","2021-06-01","2022-04-20","2022-04-21 00:50"
