"Col1","user","description","result","apply_dt","close_dt","update_ts"
"","Clarance","夫妻两人共同申请,丈夫主申,薪水$9k,妻子$7k,均为mnc manager.来新7年.国内本科,nus master, no kid,双独","进行中","2018-04-30","null","2018-06-27 12:47"
"","好運人","夫妻兩一同申請，S PASS，台灣人，第一次申請，醫院工作人員，工作4年，薪6K+6k,2018 五月通過，今天拿證了。沒有什麼是絕對的，因為沒有人知道標準。大家加油","通过","2017-11-29","2018-06-25","2018-06-25 16:21"
"","LILYFOX","BCA毕业，老公新加坡人，2017八月领证，2017十一月从form 4A （那时候已等六个月）换成了Form 4，等了七个多月，终于批了！","通过","2017-11-16","2018-06-21","2018-06-23 3:36"
"","Joch","夫妻带女儿申请，男 36 ，国内master，贸易，EP, 薪水10k+，女，国内本科，贸易，SP, 薪水4k+,来新6年","通过","2017-04-28","2018-06-11","2018-06-20 3:46"
"","TE919","Spass，马来西亚男，单身27岁， 来新8年，服务业basic $2k plus. 第一次申请, 七个月多rejected","失败","2017-11-15","2018-06-19","2018-06-20 0:42"
"","superpig303","28岁，男(单身)，国内本科，新加坡国立大学博士毕业。来新5年，毕业后在新加坡政府工作一年，年薪70k。申请10个月后批准通过，等待的过程真是煎熬。祝大家好运。","通过","2017-07-10","2018-05-23","2018-06-19 9:34"
"","jwinwin","This is my 2nd time submitted PR application as conventional way at ICA building. status pending around 9 months ,finally got approval. Working in sg 8 years. basic salary 2600, diploma, 35 age, female,single.","通过","2017-09-18","2018-06-11","2018-06-19 8:37"
"","Jaslynntsh","2nd time apply...Malaysian Family Wife - SP/Basic S$2700/Diploma Husband - WP/Basic S$2300/Diploma Child- 3 years old","通过","2017-09-21","2018-04-18","2018-06-18 7:49"
"","MR.B","30男，$4500, 来新4 年半，211本科，EP 中小型公司市场部， 去年Pending 5个月被拒，目前第二次申请。","失败","2016-10-19","2017-02-22","2018-06-18 2:00"
"","by","28歲馬來西亞男 SP 在新工作三年 薪水$2700 第一次申請 大學學歷 17年11月遞交資料 18年6月批准 個人感覺身邊的朋友SP比較容易申請成功 反而是EP被拒 給大家參考 加油","通过","2017-11-01","2018-06-16","2018-06-16 6:02"
"","happy","夫妻一起申请...老婆是马来西亚，新加坡私立diploma会计…持有EP...………老公是中国人，新加坡poly毕业…持有SP，。。第一次申请。。。希望一次就能pass………… 等了10个月又18天…终于approved了…超开心","通过","2017-07-28","2018-06-15","2018-06-15 3:52"
"","kimm11","poly 毕业，11月2日申请，等了七个月。6月1日移民厅要我补交了资料。还在等待中。大家好运！","进行中","2017-11-02","2018-06-14","2018-06-14 7:35"
"","痴痴地等","Malaysian Female 33岁 单身 大学文凭 在新加坡工作三年以 S Pass 申请 PR.等了7个月后终于通过!","通过","2017-06-15","2018-11-15","2018-06-13 23:41"
"","Joey","男主申请人+妻子+女儿 一起申请，男 36，国内MASTER，EP, 月薪10+K，贸易公司， 女33，SP, 国内本科,4+k","通过","2017-04-28","2018-06-11","2018-06-11 6:39"
"","pillar","国内985本硕来坡读博，有过两次失败经历，都在part time博士期间申请。 这一次申请在博士毕业即申请，仍旧在学校做博士后，几乎等待十个月才通过。本地学历才是硬通货。","通过","2017-08-12","2018-06-09","2018-06-09 15:26"
"","Sophy0919","本硕国内211，NTU PhD毕业，毕业后继续在NTU做Research Fellow，工作10个月时申请的，中间补过一次父母的信息，申请历时6个半月，批准时来新5年多","通过","2017-11-21","2018-06-05","2018-06-08 6:08"
"","superhell","NUS毕业，SM3全额奖学金，来坡六年，毕业并工作一年半，已等15个月，仍在pending","进行中","2017-03-01","null","2018-06-08 3:19"
"","ww","poly 毕业，毕业9个月开始申请， 在新加坡呆了5年。 有O level 成绩， 月薪2,000.00. 4个月通过。","通过","2017-06-03","2017-10-20","2018-06-08 3:16"
"","Ann","马来西亚女，29岁，来新10年，第二次申请，会计师，月薪3000","通过","2017-08-03","2018-06-04","2018-06-06 0:57"
"","goodgoodluck","老公是主申请人，985研究生，ep, salary 10k+。 本人，nus msc, EP, salary 3k+。 夫妻一起申请。 已经6个半月了还在pending, 写下来求好运。","进行中","2017-11-15","2018-06-04","2018-06-04 2:57"
"","h","女，28，单身。 来新五年了， 马来西亚拉曼大学毕业生。 刚开始以WORK PERMIT ， 薪水千八，然后期间换了四分工作。 在第四份工， 好不容易申请到EP， 薪水也随这跳槽升到新币2400， 拿了EP后的第六个月， 直接申请PR。经历了九个月的等待。 在第七个月等待时候，途中交了父母资料。接着等了三个月。 昨天网上查看， 终于批了。 希望给大家做参考。","通过","2017-09-05","2018-05-30","2018-05-31 1:24"
"","zyd","老婆sponsor， 老婆中学, poly, 毕业工作，2017 5月公民批准， 8月领证. 申请时老婆月薪2.3K。 本人2015来新，从事制造业，月薪3K. 半年通过。","通过","2017-11-14","2018-05-23","2018-05-30 8:49"
"","萍","来自马来西亚， 呆在新加坡已有五年，马来西亚拉曼大学学士毕业。刚来新的时候是work permit 薪水1800, 换了四份工( 薪水慢慢随着换工提升），第四份工，好不容易，这家公司才愿意给我EP， 薪水2400， 拿了EP后的六个月直接申请PR， （因为害怕新加坡政府随时会变更或突然不能renew EP) 在等待的第六个月中，要求补交父母资料，（备注；记得若薪水不高要确定父母是有做工的，因为新加坡只要年轻人不要老人,除非你高薪） 补交后，等了三个月，今天在网上查看，才知道approved 了。 今年28，女，单身申请。","通过","2017-09-05","2018-05-30","2018-05-30 16:01"
"","Yc","马来西亚人/男/26岁/EP holder /来新三年/单身/月薪$6500/公司老板director /公司本地员工10名-15名/ 等了八个月被拒/","失败","2017-10-11","2018-05-28","2018-05-28 2:31"
"","cici","Female EP holder from May 2016 with US master degree, applied with son. 傻等了七个月十天，中间什么消息没有，就批了。批准时来新加坡满两年二十天。","通过","2017-10-14","2018-05-21","2018-05-25 14:13"
"","goodluck","nus本科毕业，sm3，工作一年多，去年10月3号申请，5月2号收到补交父母信息的信，5月24号网上通过，历时将近八个月。祝愿大家好运！！！","通过","2017-10-03","2018-05-24","2018-05-24 12:45"
"","dada","2009年来到新加坡，全家申请，NTU的研究生，本科国内一本，老婆儿子拿DP，我是主申请，全家一起去年10月申请的，5月初ICA发信要求补家庭资料，5月14号发给ICA，目前正在焦急的等待中，之前拒过至少4次了，希望会是好运，祝大家都过","进行中","2017-10-13","null","2018-05-22 7:21"
"","YM","等了8个月。其间没有任何消息。求好运。","进行中","2017-08-24","null","2018-05-19 3:17"
"","Tomorrow","公司股东+老板 /旗下15个员工/spm /马来西亚人/27岁/男 单身 /在新工作3年/EP/月薪$7000/等了7个月还在pending","进行中","2017-10-10","null","2018-05-19 20:14"
"","ST","29岁马国男，来新加坡10年，2017五月拿到EP。工钱3800。申请交了SPM和一些技术文凭。4月19号电邮3年的NOA。15号收到信，网上还在pending。祝大家好运！","通过","2017-07-03","2018-05-14","2018-05-16 16:08"
"","Godbless","老公pr,自己新加坡政府poly毕业","通过","2017-08-18","2018-05-10","2018-05-16 0:56"
"","super_richard","12年来新，NUS PhD，16年底毕业，毕业后拿EP做Research Fellow一年，之后在一家跨国公司做Data Scientist至今。最新更新： 三月底更新了家庭成员信息","通过","2017-09-25","2018-05-11","2018-05-14 8:53"
"","pancake","985本硕，2013来新，2017年9月NTU毕业PhD，拿S Pass继续在NTU当临时工，工资3400，申请时只有半个月工资单，没有Annex A。其实还没有准备好，但是因为很久以前预约的timeslot，不想浪费，所以硬着头皮交了申请。换工作后已经做好准备重新申请，还没有update给ICA,居然就通过了。单人申请，期间没有补交任何材料，ICA也没有联系我，感觉ICA的系统知道MOM的系统里面我的新的工作信息。祝大家早日批准!","通过","2017-11-01","2018-05-07","2018-05-14 10:09"
"","silvermist","poly后工作九个月申请 没有公司Annex A 求快速通过啊上大学好贵","进行中","2018-05-11","null","2018-05-11 8:56"
"","nnaa","国内本科+NUS master，工作4年申请的。单身女，不报希望的第三次申请。 5/7查通过，中间没收到补材料的信。给众多单身master希望！加油！","通过","2017-09-08","2018-05-07","2018-05-07 6:08"
"","hanna","8月份孕期8个月，夫妻一起申请，妻子主申请Ep，家庭月收入11k，本地NTU Msc，来新6年，宝宝出生后补宝宝信息，材料重新提交至12月初开始。之前先后申请3次，均秒拒！祈求！！","进行中","2017-08-12","null","2018-05-07 1:00"
"","nasha","国内博士，来坡3+年，政府科研单位，月薪5000，九个月approve. 期间没有任何消息","通过","2017-07-31","2018-05-03","2018-05-03 5:30"
"","LZH","本地O水准+Poly+国大本科 26 ￥3150 带老婆 27 ￥1500+600 申请，一月在新加坡领证，5个月20天收信补父母材料。男方父母公务员，女方父母国企。母亲都退休。补材料以后2个月还是BEING PROCESSED。更新：补材料3个月有余，再次写信去ICA，依旧是BEING PROCESSED。 经过12个月的漫长等待，PR通过了。我猜测硬件无大伤的申请人，一个人差不多6到8个月，两个人是12个月以上。去年三月申请的被卡了一波，周围很多同学也是差不多4月才批下来。顺带提供另一个信息，我太太WP在PR批下来3天后去割的卡，之后回国。并没有什么问题，只需在办理期间给ICA提供合法的签证就可以了。哪怕是白卡。代领IC只能在ICA柜台代领，不能去邮局或者ICA的自助机。 祝愿大家好运。","通过","2017-03-31","2018-04-10","2018-05-02 0:50"
"","3rdTimesTheCharm","银行工作一儿一女，夫妻均30出头。EP 月薪18K，第三次申请带全家。累计在坡接近10年","进行中","2017-10-26","null","2018-05-01 14:32"
"","Newyear2018","China bachelor degree 985school, came Sg in 2009, Sg 1-yr Msc master, EP holder since 2010, basic salary 8.5k, applied 3 times before, all failed. Female, single, 32","失败","2017-10-30","2018-04-30","2018-04-30 9:26"
"","Thomccy","Malaysian/EP holder /SPM/marketing director/salary$6500","进行中","2017-10-11","null","2018-04-24 17:24"
"","Thomccy","Malaysian/EP holder /SPM/marketing director/salary$6500","进行中","2017-10-11","null","2018-04-24 17:24"
"","Haig","老公spass 一家人一起申请 老婆和一女一儿 保佑通过","进行中","2017-12-15","null","2018-04-23 6:34"
"","Haig","老公spass 一家人一起申请 老婆和一女一儿 保佑通过","进行中","2017-12-15","null","2018-04-23 6:34"
"","Alex","LTVP，薪水4000， 老婆是公民","进行中","2018-02-09","null","2018-04-23 5:03"
"","轻描淡写丶","Poly+Secondary中三开始读，Spass 半导体行业 Basic 2200, Gross 3600 三个月工资单直接申请，六个月整批","通过","2017-11-16","2018-04-15","2018-04-15 15:49"
"","yop","通过！！！！","通过","2017-03-01","2017-12-01","2018-04-12 2:37"
"","Jesseyou","2017.3.30第四次申请,2017.9月被拒,11月申述,2018.4.9日查再次被拒.相当于申请5次都被拒.目前来新8年.做IT行业薪水5.5K,EP,老婆SP 2.7K,小孩在这边上幼儿园.就这样吧,不知道ICA要什么条件","失败","2017-03-30","2018-04-09","2018-04-09 1:47"
"","123","来新加坡12年，私校本科，EP薪水5k，老婆来新加坡3年EP 5.5k，第三次申请秒拒，感觉不是本地学校毕业基本没希望","失败","2017-10-27","2018-03-15","2018-04-06 9:27"
"","Henry","本地私校本科+Master（5年），做工2年薪水3K+Depend老婆（PR10年）申请，Pending第八个月中 ,今天拿到信，要补充家庭成员资料。","null","2017-8-30","null","2018-04-05 13:45"
"","杰喜","老公sponsor PR2年半 本地大学毕业 工资4k+ 申请人 幼师 2k+ 求好运 6个半月 感恩感恩","通过","2017-09-16","2018-04-03","2018-04-03 2:32"
"","dominic888","3年 poly， 三年 NTU, 工作半年，工资3k2,3月29收到信网上还是pending","通过","2017-08-25","2018-03-29","2018-03-29 14:56"
"","ZYH","女，36， 国内本科，在新7年，在IT公司工作2年。工资5K+ ， 带政府小学二年级女儿一起申请。","进行中","2017-11-22","null","2018-03-28 14:39"
"","xynus2011","夫妻EP, 男主申请, 男生7k, 女生3k8, 2011来坡, 同Msc 毕业。","进行中","2017-09-09","null","2018-03-27 2:10"
"","fatMIMI","4.5k, 本地本科,国外master. 第一份工作9个月. 单身女26. 12月18 让补父母信息不再坡。。回坡后1月9日补交。。继续等...网上查通过了。。回家等信","通过","2017-08-26","2018-03-26","2018-03-26 2:30"
"","Test","test","null","null","null","2018-03-26 0:31"
"","nicciz","来新14年，20170410提交，历时5个月悲剧，12月上诉中。。。第三国家本科，ep 工作7年","上诉中","2017-04-10","null","2018-03-20 10:43"
"","cqh123","本人在新加坡待了16年 2002来新加坡现在2018了 私立diploma 学校貌似倒了。加上有culinary的WSQ 职位manager 月薪4500 但是被拒绝， 个人一直觉得在新加坡待得久了 一般会好申请一点 但现在看来好像不是这么回事。","失败","2017-09-25","2018-03-12","2018-03-19 8:04"
"","嘉嘉天下","国内博士，带俩男娃，媳妇读博士，第二次申请 来新两年半，工资basic 9000++，还在pending 最新更新： 九月中更新了家庭成员信息 2018-3-19日， 已批准，历时10个月","通过","2017-05-23","2018-03-19","2018-03-19 6:09"
"","admin2","test","通过","2018-03-04","2018-03-04","2018-03-18 14:13"
"","aaa","私校degree毕业目前ep工资4k 自己工作一年申请 6个月fail 结婚后用老公新公民名义再次申请 求过","进行中","2017-12-17","2018-03-12","2018-03-12 9:26"
"","@@@","马来西亚女生，在新工作接近4年，S Pass 第一次申请，保佑 更新，等待9个月又14天，终于approved了！很开心，祝大家好运","通过","2017-05-29","2018-03-12","2018-03-12 3:35"
"","innerpeace","女，单身 本地中学+Poly，澳洲本科，SP 6个月薪水单申请 Fund accountant","进行中","2017-10-23","null","2018-03-11 12:38"
"","littlefairy","sm2 nus 本科大四时申请，中间被要求补过材料。miss了两封ICA的信，其实可以更早拿到。","通过","2012-09-10","2013-05-22","2018-03-09 7:00"
"","Zsha","2009年来新加坡，2010年就读新加坡政府中学一年级，考了O-Level, 之后去了新加坡理工学院3年。现在就读新加坡SIM 私立大学，2018年年底毕业","进行中","2018-01-08","null","2018-03-08 16:19"
"","Godbless","夫妻一起申请，提交申请时两人在新工作8年，等了9个多月批准。新的一年祝大家好运。","通过","2017-05-18","2018-02-26","2018-03-01 6:44"
"","xiao zhu","第四次申请，夫妻申请，无孩，妻主申请（在新工作五年半） 更新：pending了将近十个月，期间按要求补了一次家庭信息，终于通过了，开心，祝大家好运!","通过","2017-05-06","2018-02-20","2018-02-26 4:41"
"","Cg","两夫妻拿PR十多年今年第一次帮3个孩子申请，儿子18岁刚上大一 大女儿16岁 小女儿14岁 希望可以通过。。。等了10个多月终于批准了 祝大家好运","通过","2017-04-07","2018-02-23","2018-02-24 6:10"
"","miaomiao","男主申请 EP 国内211本科 来新6年 电气工程师 5K； 女 国内本科 SMU master 一年 SP 人事主管 来新5年 4K+ pending","进行中","2017-12-24","null","2018-02-21 7:20"
"","新年攒人品2018","本地本科，在新加坡七年半，ep，工资3800，工作第一次满六个月申请，三个月后因换工作休息申请被withdraw，于十月份上交新公司annex form。等到过一个月拿到master学历作为补充材料~~~新年求好运!!!!大家都好运！！","进行中","2017-10-24","null","2018-02-21 12:57"
"","mjmy","夫妻一同申请，男 NTU phd 来新5年 4K，女 NUS master 来新6年 6K。","进行中","2018-02-21","null","2018-02-14 5:39"
"","GLTU","国内本科，本地博士刚毕业，科研岗位，十月份按要求补交父母资料，刚批准，这个情人节和新年礼物拿得很开心！","通过","2017-06-10","2018-02-14","2018-02-14 3:45"
"","xiaodboy","2004年10月多来新 小学 中学 ite poly 目前在读大学。 新政策出来后申请的","进行中","2017-12-28","null","2018-02-05 17:24"
"","test","test","失败","2018-02-01","2018-02-28","2018-02-04 15:36"
"","y","在坡岛9年半，本地sec3-JC-大学，毕业EP，软件工程师，月薪4.8k，6个月工资单出完申请。","通过","2017-07-28","2018-01-26","2018-01-31 2:03"
"","19900614","马来西亚男 28岁 EP 澳洲本地大学 来新2年 审计 薪水 3000+ 等了7个月还在pending","进行中","2017-07-16","null","2018-01-30 16:40"
"","mandy","poly毕业，工作快一年申请，求批准！！！","进行中","2017-08-01","null","2018-01-22 7:12"
"","XBJ","全家申请， 男主， EP，月薪6K, 女SP，月薪2.7K, 儿子政府学校P1， 来新4年，第一次申请，求好运","进行中","2017-12-08","null","2018-01-22 6:59"
"","rafe","国内普通二本，NTU硕士，工作2年+，Salary3K+","失败","2017-06-13","2018-01-19","2018-01-22 5:00"
"","Goodluck","马来西亚夫妻28岁，发型师 EP Ite 文凭 ,女 美容师 wp 等了9个月 还在痴痴的等，紧张 整整一年！ 好失望啊！","失败","2017-01-21","null","2018-01-22 23:51"
"","OMG","来新八年，2017.5.8第一次申请，2017.12.1收到信要求补交家庭成员信息，未及时查看信箱，2017.12.27才补交完资料，还在pending // 补完材料两周approved，历时八个月。finally！","通过","2017-05-08","2018-01-10","2018-01-18 4:58"
"","jjjlll","国内一本 NTU 一年 master 新加坡工作一年半 月薪4k 求通过","进行中","2017-12-15","null","2018-01-17 7:30"
"","JinC","夫妻共同申请。申请时男方（主）来新9个月，女方8个月。都拿EP，月薪5K+，4K+。","失败","2017-06-12","2017-12-09","2018-01-15 6:58"
"","XG","夫妻，第一次申请，申请时女方（主申请）来新1年8个月，男方来新8个月，双方均EP，月薪5k+，历时6个半月通过，祝大家好运！","通过","2017-06-10","2017-12-26","2018-01-12 8:56"
"","Frances","2011年6月来新, 通过O level，Poly毕业工作9个月.","通过","2017-07-26","2018-01-05","2018-01-10 5:50"
"","kakujoy","女，35，带3岁女儿申请，银行业，月薪10K+，英国硕士，来新2年，9月底交了补充父母材料，希望有好结果。 18年开门红啊","通过","2017-06-02","2018-01-02","2018-01-02 6:47"
"","ben","来新近10年，WP holder 7年后upgrade去S pass. 15年9月申请，9个月之后fail. 17年1月第二次申请，今天02.01.18来信批准了很开心。 历时将近一年","通过","2017-01-05","2018-01-02","2018-01-02 14:11"
"","John","来新加坡13年，小学到现在上大学。","进行中","2017-12-30","null","2017-12-31 8:04"
"","zzzz12345","China 985-211 BSc in 2012, NUS PhD in 2017 April, NUS RF since May, 4K+ S Pass.","通过","2017-05-25","2017-12-07","2017-12-27 5:34"
"","sunshine07","工作半年，来新一年，加拿大本科学历","失败","2017-08-01","2017-12-26","2017-12-26 15:05"
"","haha","14K+3K, 一孩儿 ，第二次申，来了三年。","通过","2017-07-01","2017-12-23","2017-12-24 15:38"
"","Holiday1111","Dpr 国内普通大学 毕业来新7年整 第四年结婚ltvp+ 老公sc 儿子sc 结婚三年后申请 申请时拿loc工作半年 还拿了会计的diploma 现读acca当提升 薪水2000+ 老公3500+ 申请后自己11月辞职 拿到来年1月的offer 刚买resale OTP完就收到IPA信 历时5个月Approved！ 当圣诞礼物！","通过","2017-07-20","2017-12-23","2017-12-23 10:15"
"","yyyy","中国人来新十二年，全家申请，工资3.5K+ 第二次申请，顺利通过！！！感恩！","通过","2017-03-08","2017-12-21","2017-12-21 8:19"
"","yyyy","中国人来新十二年，全家申请，工资3.5K+ 第二次申请，顺利通过！！！感恩！","通过","2017-03-08","2017-12-21","2017-12-21 8:19"
"","没有故事的女童鞋","男方主申请人，国内211本科，EP，小公司director，月薪10K，在新加坡7年；女方国内本科澳洲硕士，EP，IT创业公司就职，月薪5K，在新加坡两年。历时8个月整，终于拨开云雾。","通过","2017-04-20","2017-12-19","2017-12-19 3:36"
"","AlexO","单身独生，sm，政府科研工资3000，EP, 三个月工资条申请, 8月下补退休父母材料。12/13写了一封email给ICA，问他们收没收到父母材料，12/14就收到回复，并且当天就批了，也不知道是不是巧合。再也不用每天查status了，也祝大家都好运。","通过","2017-05-18","2017-12-14","2017-12-17 12:23"
"","XIAOQING743","全家一起申请，老公和孩子都是马来西亚人。来新十年，月薪2600","null","2017-11-23","null","2017-12-16 12:36"
"","Wendytang","夫妻带女儿一起申请, 均为中国国籍. 男主申, 11年来坡, 公立大学master, phd, postdoc, EP, 5k+; 女, 12年来坡,公立大学master, EP, 4k+; 女儿新加坡出生, DP. 感觉速度还是蛮快的, 11月27号拿到信 同一天网上变为approve. 打开信正文中显示11月22号就approve了. 所以总共用了4个月22天吧. 其实可以更快, 10月份收到更新父母家人资料的信件通知, 但是没有及时查看信箱, 补交材料比预期晚了一个星期. 从补交完材料到正式approve经过了4个星期. 祝大家好运!","通过","2017-06-30","2017-11-27","2017-12-13 3:19"
"","heyixu","来新6年申请， 私立本科+公立研究生， IT行业， 薪水3k， 求好运","失败","2017-07-22","2017-12-11","2017-12-11 8:32"
"","Khor poh liang","null","null","2017-11-15","null","2017-12-10 9:57"
"","Mango Sago","2007年来坡， 博伟，中学， ite ， poly毕业 。 SP 底薪2000 2017年1月申请， 8月通过。 非常理解无奈的心情， 拿pr 只为了生活稳定。。。","通过","2017-01-19","2017-08-29","2017-12-08 5:58"
"","mmmm","02年来新，工资3k+，全家一起申请，希望顺利通过!","null","2017-11-01","null","2017-12-06 8:39"
"","HUIHUI","夫妻带儿子全家申请，13年11月来新，儿子17年2月在新出生，男EP月薪10K,IT行业,女17年前月薪3.8K，17年后持DP看孩子，男父母持有LTVP","进行中","2017-05-04","null","2017-12-05 9:25"
"","Mario","符合政府所有基本条件。希望可以顺利通过！","进行中","2017-10-01","null","2017-12-05 4:31"
"","大河马","国内985本科和研究生来新5年，36岁EP，和DP老婆儿子一起申请，家庭月收入10K， 老婆持LOC工作。第二次申请7个月后批准。感觉主申请人是独生子女的较难申请。","通过","2017-04-29","2017-12-01","2017-12-01 2:07"
"","kekesdd","男，国内985大学研究生学历，无本地学历，来新4年，已婚，老婆SC。本地国企工作，月薪5K，第二次申请。","通过","2017-03-12","2017-11-17","2017-11-27 7:34"
"","nee","Malaysian, 女26岁已婚三个月，s pass holder $2,400. Diploma in Accounting, 老公PR Sponsor","进行中","2017-11-21","null","2017-11-23 3:25"
"","大河","男，NTU Master，来新四年，EP, 4K+， 第二次申请，等待过程中EP已经Renew。 依然杯具。","失败","2017-04-24","2017-11-20","2017-11-21 1:51"
"","ocean","2010年初来新加坡求学，就读于新加坡东亚酒店管理学院，高级大专毕业，毕业后酒店实习半年，第一份工作3年半，第二份工作3年。第一次申请，以无所谓的态度，结果申请成功，真不知道该喜还是该忧。","通过","2017-06-08","2017-11-20","2017-11-20 7:07"
"","crystal BB","NYP diploma +NTU degree, salary 3.3k. 工作6 months 申请. 生日愿望能早些approve，求好运.","进行中","2017-08-01","null","2017-11-20 3:02"
"","Welldone","男，36, 国内本科，来新7年，第二次申请，薪水4800，准备上诉，上诉后悲剧","失败","2017-03-28","null","2017-11-20 11:33"
"","小狐狸","国内一本 新加坡硕士， 来新加坡四年， 工作三年了， 单身。 工资刚好ep线。去年拿SP 申请杯具，希望这次有好运。","进行中","2017-11-16","null","2017-11-19 10:58"
"","JANEWANGXIN","男主申 36 国内二本，澳洲硕士，收入10K+ 女36 2000+ 1儿子1女儿。 双独 。申请时来新加坡3年半。 其中刚来6个月的时候带全家申请过一次，三月秒拒了。","通过","2016-12-30","2017-10-02","2017-11-16 1:59"
"","Shawn","爸爸是pr帮我申请 等了好久 一年半要来了 malaysian","进行中","2016-09-01","null","2017-11-15 3:20"
"","Mss","马来西亚人，未婚，Diploma accounting，来新三年申请，持有半年Spass 薪水$2200","进行中","2017-04-19","null","2017-11-15 2:12"
"","Mss","马来西亚人，未婚，Diploma accounting，来新三年申请，持有半年Spass 薪水$2200","进行中","2017-04-19","null","2017-11-15 2:12"
"","Chon","饮食业 ep bs2600 在新十年 单身spm 希望好运","null","2017-10-25","null","2017-11-15 12:14"
"","Chon","饮食业 ep bs2600 在新十年 单身spm 希望好运","null","2017-10-25","null","2017-11-15 12:13"
"","yin yin","马来西亚女生 S PASS HOLDER 来新 3年 第二份工作申请 第一次申请 更新下 即将迈入10月份 就是等待第12个月了 T.T 希望有好消息 要拒就快 可以换新工作。 整整一年 FAIL","失败","2016-11-25","2017-11-13","2017-11-13 3:38"
"","memc","26岁 来新近7年 私立本科 工作五年 SP 薪水3.3k MNC 老公NTU本科PR 不过是独立申请没有under sponsor","通过","2017-01-16","2017-07-31","2017-11-09 9:11"
"","Orange","马来西亚女30，已婚，独立申请。2014来新，IT行业，EP, 月薪3500.","通过","2017-02-10","2017-09-05","2017-11-06 7:07"
"","伊","来新5年之前在英国读书两年 工作一年半 EP 4.5k 好希望能过","进行中","2017-08-25","null","2017-11-05 0:15"
"","YYJJJW","NTU bachelor+PhD, 10 years in Singapore. EP holder. Single. Basic 4.5K","进行中","2017-11-11","null","2017-10-31 8:20"
"","lllyxw","been in Singapore for 6 years, apply together with my husband, no kid, EP holder & SP holder, Chinese bachelor degree, total income S$9000/month, pending 6 months","失败","2017-05-03","2017-10-31","2017-10-31 2:36"
"","annabellachen","来新两年，Graduate diploma, 工作7个月，单身女性，IT行业， 第一次申请，求好运。","失败","2017-06-14","2017-10-27","2017-10-31 11:55"
"","CEC","1. SP holder 2. Degree holder ( Graduated from Malaysia) 3. Been singapore for 5 years. 4. Female and single 5. First time apply. Good luck to everybody!","失败","2016-12-06","null","2017-10-30 8:13"
"","Happyboy","老婆孩子公民，老婆担保我，10月20收到信要求补交资料，还在等待结果","进行中","2017-04-06","null","2017-10-29 2:13"
"","ysiac","NUS本，EP，三月底交的材料，当时有7个月工资单。八月中收到补交父母消息的资料，中间搬了次家。 现在09/20还没出结果... 10/27过了","通过","2017-03-23","2017-10-27","2017-10-27 3:39"
"","daguangpipi","6K/Mon, EP, stay in Singapore for more than 6 years.","进行中","2017-06-03","null","2017-10-23 4:48"
"","plum","一个字“等”","进行中","2017-02-03","null","2017-10-23 1:38"
"","Hong Konger","Master degree from PolyU and Bachelor degree from HKUST. 2 years in SG, 13K Salary with DP wife and no kids","通过","2017-01-31","2017-08-16","2017-10-16 14:17"
"","hz","SP 5.1K 带老婆 孩子一起申请， 老婆 孩子 家属准证， 孩子刚1岁， pending","进行中","2017-06-01","null","2017-10-16 11:38"
"","M","老公PR，带娃申请","通过","2017-04-25","2017-10-02","2017-10-14 15:37"
"","ywcwn","来新三年 英国读的本科 14年来新加坡开始工作","进行中","2017-06-30","null","2017-10-12 6:48"
"","ling305005233","本地读的小学，中学，poly。来新12年。3月23号申请，五月中收到补交家庭资料，九月21号批准了，系统9月24号才approved，9月25号就收到信了。","通过","2017-03-23","2017-09-21","2017-10-12 14:03"
"","rainbow","sp 来新7年，带老公wp和孩子一起申请，明天提交材料，祷告这次可以顺利通过！","进行中","2017-10-12","null","2017-10-11 2:07"
"","hope","EP, LCCI Diploma, Msian.等好日子公布结果吗？等等等等，迈入第11个月。求好运。 很难过","失败","2016-11-25","null","2017-10-11 0:41"
"","梦想 城镇","全家申请，来新十年，sp准证，薪水4千，第一次申请，求好运。","进行中","2017-04-03","null","2017-10-10 3:49"
"","发哥","Spass holder, 冷气安装员， 底薪$2450 + 佣金。与太太一起申请。太太diploma, 文员。朋友一家带小孩申请成功。","失败","2016-10-15","2017-09-20","2017-10-09 14:00"
"","小包子","Spass 四年半后申请 老师 七个月通过 年薪七万左右 国内本科毕业 供参考。。。祝好运。。。。","通过","2017-02-06","2017-10-04","2017-10-05 7:40"
"","Elsie","NUS本 canada master 工作6个月申请 更新：8月下旬补交父母工作经历 更新：10月2号approved。祝大家好运！","通过","2017-03-02","2017-10-02","2017-10-04 1:51"
"","candymonica","国内本科 新加坡Master 工作一年 来新2年 第一份工3K+ 现在要换新工作5K+ 当陪跑群众","失败","2017-04-13","2017-10-02","2017-10-02 1:37"
"","edny","13年大学毕业，14年来小新，第二份工拿S PASS，一年后申请PR. 历时四个月多通过～祝大家好运","通过","2017-04-28","2017-09-20","2017-09-30 14:06"
"","失去了","SP 单身 来新加坡8年 底薪2468 月薪4000+ 国内自考本科加学位证书","进行中","2017-09-27","null","2017-09-28 5:11"
"","Montanhas","政府中学中三中四后升入poly，工作3个月转正后申请pr，三个月就收到通过信了。另：现在申请pr不需要工作3个月或6个月后，移民厅的工作人员说有工作了就可以直接递交申请了。","通过","2017-06-14","2017-09-18","2017-09-27 18:57"
"","豆腐饭","。。。。","通过","2016-12-14","null","2017-09-25 2:06"
